@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 19\nSize of the tree: 21\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 10\nSize of the tree: 11\n','Number of leaves: 28\nSize of the tree: 31\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0,0.257056,0.434285,65.762281,98.206406,25.099248,33.060057,-7.96081,0.836642,1.102002,-0.26536,6.905358,0.230179,27.51221,1,22,1,8,0,0,0,0,0.733333,1,0.846154,?,0.795455,0.878152,0.733333,0.733333,0.266667,0.266667,?,0.733333,?,?,0.795455,0.81365,?,0.733333,0,0,0,0,0,0,20862,19253,4247,93.333333,70,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,23,7,0,76.666667,23.333333,0,0.255319,0.273395,0.45681,69.942172,103.299972,25.099248,49.64571,-24.546462,0.836642,1.654857,-0.818215,6.553667,0.218456,26.111008,0.954545,21,0.75,6,0.25,2,0.045455,1,0.777778,0.954545,0.857143,0.301511,0.661932,0.842624,0.766667,0.562121,0.437879,0.233333,0.748148,0.766667,0.725541,0.301511,0.661932,0.75512,0.61039,0.766667,0,0.001,0,0,0,0,20830,19253,4247,83.333333,66.666667,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,20,10,0,66.666667,33.333333,0,-0.119403,0.361857,0.477068,92.573341,107.880941,25.099248,36.444619,-11.345371,0.836642,1.214821,-0.378179,0.220856,0.007362,0.879929,0.909091,20,1,8,0,0,0.090909,2,0.714286,0.909091,0.8,-0.161165,0.696023,0.886914,0.666667,0.757576,0.242424,0.333333,0.52381,0.666667,0.586667,-0.161165,0.696023,0.755421,0.4,0.666667,0,0,0,0,0,0,20926,19253,4247,93.333333,83.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,19,11,0,63.333333,36.666667,0,-0.170213,0.402314,0.550191,102.923214,124.41662,25.099248,62.038236,-36.938988,0.836642,2.067941,-1.2313,-3.730593,-0.124353,-14.863364,0.863636,19,1,8,0,0,0.136364,3,0.703704,0.863636,0.77551,-0.201008,0.420455,0.718077,0.633333,0.769697,0.230303,0.366667,0.516049,0.633333,0.568707,-0.201008,0.420455,0.591425,0.387755,0.633333,0,0,0,0,0,0,20838,19253,4247,83.333333,75,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.047782,0.336546,0.518562,86.888757,118.483996,25.547654,58.150817,-32.603163,0.824118,1.875833,-1.051715,0.227004,0.007323,0.88855,0.913043,21,0.875,7,0.125,1,0.086957,2,0.75,0.913043,0.823529,0.056305,0.627717,0.865322,0.709677,0.671634,0.328366,0.290323,0.642473,0.709677,0.657927,0.056305,0.627717,0.728445,0.502674,0.709677,0,0,0,0,0,0,20769,19192,4308,83.870968,66.129032,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.107914,0.3625,0.487516,93.589616,111.390481,25.547654,51.010326,-25.462671,0.824118,1.645494,-0.821376,-0.168052,-0.005421,-0.657798,0.956522,22,0.875,7,0.125,1,0.043478,1,0.758621,0.956522,0.846154,0.145201,0.570652,0.794485,0.741935,0.660414,0.339586,0.258065,0.69188,0.741935,0.679404,0.145201,0.570652,0.674846,0.523077,0.741935,0,0,0,0,0,0,20793,19192,4308,87.096774,79.032258,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,20,11,0,64.516129,35.483871,0,-0.163823,0.381362,0.53082,98.459354,121.284788,25.547654,59.154181,-33.606527,0.824118,1.908199,-1.084082,-2.329275,-0.075138,-9.117373,0.869565,20,1,8,0,0,0.130435,3,0.714286,0.869565,0.784314,-0.193047,0.529891,0.782795,0.645161,0.775596,0.224404,0.354839,0.529954,0.645161,0.58191,-0.193047,0.529891,0.655662,0.392157,0.645161,0,0.001,0,0,0,0,20801,19192,4308,83.870968,72.580645,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,19,12,0,61.290323,38.709677,0,-0.207792,0.416718,0.542651,107.587485,123.988102,25.547654,54.837471,-29.289816,0.824118,1.768951,-0.944833,-5.009406,-0.161594,-19.608087,0.826087,19,1,8,0,0,0.173913,4,0.703704,0.826087,0.76,-0.227002,0.470109,0.768332,0.612903,0.786816,0.213184,0.387097,0.522103,0.612903,0.563871,-0.227002,0.470109,0.636357,0.38,0.612903,0,0,0,0,0,0,20777,19192,4308,87.096774,82.258065,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.326087,0.347529,0.461521,89.72434,105.45092,25.547654,43.22843,-17.680776,0.824118,1.394465,-0.570348,0.712804,0.022994,2.790097,0.826087,19,0.5,4,0.5,4,0.173913,4,0.826087,0.826087,0.826087,0.326087,0.627717,0.799146,0.741935,0.415849,0.584151,0.258065,0.741935,0.741935,0.741935,0.326087,0.627717,0.714556,0.663043,0.741935,0,0,0,0,0,0,20777,19192,4308,90.322581,83.870968,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.1571,0.364165,0.521067,90.850905,114.595479,27.024229,58.198398,-31.17417,0.871749,1.877368,-1.005618,-0.186325,-0.00601,-0.689474,0.909091,20,0.777778,7,0.222222,2,0.090909,2,0.740741,0.909091,0.816327,0.177799,0.525253,0.746314,0.709677,0.578364,0.421636,0.290323,0.670848,0.709677,0.668659,0.177799,0.525253,0.66185,0.562009,0.709677,0,0,0,0,0,0,20769,19192,4308,83.870968,74.193548,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,19,11,0,63.333333,36.666667,0,-0.170213,0.377511,0.522305,96.578011,118.110521,25.099248,49.563736,-24.464488,0.836642,1.652125,-0.815483,-1.849843,-0.061661,-7.370115,0.863636,19,1,8,0,0,0.136364,3,0.703704,0.863636,0.77551,-0.201008,0.571023,0.844841,0.633333,0.769697,0.230303,0.366667,0.516049,0.633333,0.568707,-0.201008,0.571023,0.700743,0.387755,0.633333,0.001,0,0,0,0,0,21206,19253,4247,86.666667,76.666667,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,21,9,0,70,30,0,-0.062992,0.365521,0.531515,93.51067,120.193327,25.099248,62.18674,-37.087492,0.836642,2.072891,-1.23625,-1.11636,-0.037212,-4.447784,0.954545,21,1,8,0,0,0.045455,1,0.724138,0.954545,0.823529,-0.111979,0.497159,0.766074,0.7,0.745455,0.254545,0.3,0.531034,0.7,0.603922,-0.111979,0.497159,0.633277,0.411765,0.7,0,0,0,0,0,0,20822,19253,4247,80,68.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0.189189,0.300678,0.467656,76.921796,105.752685,25.099248,44.135137,-19.035889,0.836642,1.471171,-0.63453,3.676845,0.122562,14.649225,0.909091,20,0.75,6,0.25,2,0.090909,2,0.769231,0.909091,0.833333,0.206959,0.690341,0.865648,0.733333,0.574242,0.425758,0.266667,0.697436,0.733333,0.7,0.206959,0.690341,0.766578,0.583333,0.733333,0,0,0,0,0,0,20830,19253,4247,86.666667,70,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0.189189,0.386279,0.512142,98.821063,115.812507,25.099248,52.607396,-27.508149,0.836642,1.75358,-0.916938,-2.352574,-0.078419,-9.373084,0.909091,20,0.75,6,0.25,2,0.090909,2,0.769231,0.909091,0.833333,0.206959,0.519886,0.751152,0.733333,0.574242,0.425758,0.266667,0.697436,0.733333,0.7,0.206959,0.519886,0.661113,0.583333,0.733333,0,0,0,0,0,0,20830,19253,4247,86.666667,80,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.107914,0.286451,0.435438,73.955432,99.491338,25.547654,34.288957,-8.741303,0.824118,1.106095,-0.281978,4.524876,0.145964,17.711514,0.956522,22,0.875,7,0.125,1,0.043478,1,0.758621,0.956522,0.846154,0.145201,0.690217,0.85569,0.741935,0.660414,0.339586,0.258065,0.69188,0.741935,0.679404,0.145201,0.690217,0.760066,0.523077,0.741935,0,0,0,0,0,0,20785,19192,4308,93.548387,74.193548,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,26,5,0,83.870968,16.129032,0,0.520124,0.239777,0.382923,61.905156,87.492371,25.547654,22.503367,3.044287,0.824118,0.725915,0.098203,7.913934,0.255288,30.977146,0.956522,22,0.5,4,0.5,4,0.043478,1,0.846154,0.956522,0.897959,0.543124,0.845109,0.948419,0.83871,0.382188,0.617812,0.16129,0.834243,0.83871,0.825037,0.543124,0.845109,0.862102,0.756672,0.83871,0,0,0,0.015625,0,15.625,20793,19192,4308,96.774194,72.580645,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,19,12,0,61.290323,38.709677,0,-0.207792,0.440612,0.577632,113.756224,131.980704,25.547654,67.901637,-42.353983,0.824118,2.190375,-1.366258,-7.34149,-0.236822,-28.736456,0.826087,19,1,8,0,0,0.173913,4,0.703704,0.826087,0.76,-0.227002,0.442935,0.775759,0.612903,0.786816,0.213184,0.387097,0.522103,0.612903,0.563871,-0.227002,0.442935,0.637472,0.38,0.612903,0,0,0,0,0,0,20793,19192,4308,80.645161,75.806452,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,19,12,0,61.290323,38.709677,0,-0.100592,0.4604,0.579016,118.86515,132.297036,25.547654,75.606197,-50.058543,0.824118,2.43891,-1.614792,-8.135045,-0.262421,-31.84263,0.782609,18,0.875,7,0.125,1,0.217391,5,0.72,0.782609,0.75,-0.102328,0.434783,0.693958,0.612903,0.705295,0.294705,0.387097,0.577204,0.612903,0.593318,-0.102328,0.434783,0.58246,0.446429,0.612903,0,0,0,0,0,0,20769,19192,4308,77.419355,77.419355,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,20,11,0,64.516129,35.483871,0,-0.163823,0.40459,0.553602,104.456219,126.49023,25.547654,67.313058,-41.765404,0.824118,2.171389,-1.347271,-3.747843,-0.120898,-14.670007,0.869565,20,1,8,0,0,0.130435,3,0.714286,0.869565,0.784314,-0.193047,0.48913,0.794368,0.645161,0.775596,0.224404,0.354839,0.529954,0.645161,0.58191,-0.193047,0.48913,0.660012,0.392157,0.645161,0,0,0,0,0,0,20769,19192,4308,80.645161,74.193548,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.085246,0.304079,0.472915,75.860621,104.005654,27.024229,46.529804,-19.505576,0.871749,1.500961,-0.629212,5.09141,0.164239,18.840167,0.954545,21,0.888889,8,0.111111,1,0.045455,1,0.724138,0.954545,0.823529,0.12131,0.729798,0.875374,0.709677,0.644021,0.355979,0.290323,0.659066,0.709677,0.637226,0.12131,0.729798,0.756596,0.502674,0.709677,0,0,0,0,0,0,20761,19192,4308,87.096774,69.354839,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,20,10,0,66.666667,33.333333,0,-0.119403,0.401825,0.501677,102.798139,113.445897,25.099248,55.245296,-30.146049,0.836642,1.84151,-1.004868,-2.079153,-0.069305,-8.283728,0.909091,20,1,8,0,0,0.090909,2,0.714286,0.909091,0.8,-0.161165,0.485795,0.70013,0.666667,0.757576,0.242424,0.333333,0.52381,0.666667,0.586667,-0.161165,0.485795,0.60662,0.4,0.666667,0,0,0,0,0,0,20838,19253,4247,86.666667,86.666667,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,23,7,0,76.666667,23.333333,0,0.255319,0.266417,0.377676,68.156935,85.405129,25.099248,17.232321,7.866927,0.836642,0.574411,0.262231,6.192868,0.206429,24.673519,0.954545,21,0.75,6,0.25,2,0.045455,1,0.777778,0.954545,0.857143,0.301511,0.798295,0.931045,0.766667,0.562121,0.437879,0.233333,0.748148,0.766667,0.725541,0.301511,0.798295,0.844022,0.61039,0.766667,0,0.001,0,0,0,0,20886,19253,4247,100,81.666667,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,22,8,0,73.333333,26.666667,0,0.104478,0.377663,0.542199,96.616811,122.609342,25.099248,62.838481,-37.739233,0.836642,2.094616,-1.257974,-2.671376,-0.089046,-10.643252,0.954545,21,0.875,7,0.125,1,0.045455,1,0.75,0.954545,0.84,0.141019,0.528409,0.798882,0.733333,0.653788,0.346212,0.266667,0.683333,0.733333,0.669333,0.141019,0.528409,0.669729,0.52,0.733333,0,0,0,0,0,0,20822,19253,4247,80,68.333333,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,6,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,21,9,0,70,30,0,-0.062992,0.354074,0.499332,90.582112,112.915701,25.099248,49.340653,-24.241405,0.836642,1.644688,-0.808047,-0.053833,-0.001794,-0.21448,0.954545,21,1,8,0,0,0.045455,1,0.724138,0.954545,0.823529,-0.111979,0.559659,0.816116,0.7,0.745455,0.254545,0.3,0.531034,0.7,0.603922,-0.111979,0.559659,0.676685,0.411765,0.7,0,0,0,0,0,0,20854,19253,4247,86.666667,75,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,22,9,0,70.967742,29.032258,0,0.047782,0.386215,0.520232,99.712317,118.865645,25.547654,51.414228,-25.866574,0.824118,1.658523,-0.834406,-2.857158,-0.092166,-11.183642,0.913043,21,0.875,7,0.125,1,0.086957,2,0.75,0.913043,0.823529,0.056305,0.548913,0.826227,0.709677,0.671634,0.328366,0.290323,0.642473,0.709677,0.657927,0.056305,0.548913,0.689443,0.502674,0.709677,0,0,0,0,0,0,20761,19192,4308,87.096774,79.032258,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,21,10,0,67.741935,32.258065,0,-0.115108,0.374903,0.52979,96.791679,121.049452,25.547654,66.219236,-40.671582,0.824118,2.136104,-1.311987,-2.003519,-0.06463,-7.842281,0.913043,21,1,8,0,0,0.086957,2,0.724138,0.913043,0.807692,-0.154881,0.421196,0.745996,0.677419,0.764376,0.235624,0.322581,0.537264,0.677419,0.599256,-0.154881,0.421196,0.614198,0.403846,0.677419,0,0,0,0,0,0,20777,19192,4308,80.645161,70.967742,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,24,7,0,77.419355,22.580645,0,0.259386,0.347141,0.482758,89.624149,110.303406,25.547654,42.665586,-17.117932,0.824118,1.376309,-0.552191,-0.438722,-0.014152,-1.717269,0.956522,22,0.75,6,0.25,2,0.043478,1,0.785714,0.956522,0.862745,0.305657,0.592391,0.83458,0.774194,0.567672,0.432328,0.225806,0.754992,0.774194,0.733943,0.305657,0.592391,0.71956,0.613191,0.774194,0,0,0,0,0,0,20769,19192,4308,90.322581,77.419355,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.107914,0.303481,0.459768,78.35202,105.050428,25.547654,42.889896,-17.342242,0.824118,1.383545,-0.559427,4.091121,0.131972,16.013687,0.956522,22,0.875,7,0.125,1,0.043478,1,0.758621,0.956522,0.846154,0.145201,0.605978,0.780205,0.741935,0.660414,0.339586,0.258065,0.69188,0.741935,0.679404,0.145201,0.605978,0.693571,0.523077,0.741935,0,0,0,0,0,0,20801,19192,4308,90.322581,75.806452,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,23,8,0,74.193548,25.806452,0,0.266272,0.304231,0.437581,78.545851,99.981024,25.547654,33.062219,-7.514565,0.824118,1.066523,-0.242405,3.627978,0.117032,14.200824,0.869565,20,0.625,5,0.375,3,0.130435,3,0.8,0.869565,0.833333,0.270868,0.722826,0.877335,0.741935,0.49737,0.50263,0.258065,0.722581,0.741935,0.728879,0.270868,0.722826,0.778477,0.630952,0.741935,0,0,0,0,0,0,20769,19192,4308,93.548387,75.806452,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,275,31,21,10,0,67.741935,32.258065,0,0.098837,0.353469,0.52174,88.182391,114.74356,27.024229,57.761333,-30.737105,0.871749,1.863269,-0.99152,0.578015,0.018646,2.138878,0.863636,19,0.777778,7,0.222222,2,0.136364,3,0.730769,0.863636,0.791667,0.105961,0.588384,0.782188,0.677419,0.591561,0.408439,0.322581,0.634739,0.677419,0.644777,0.105961,0.588384,0.662067,0.53869,0.677419,0,0.001,0,0,0,0,20817,19192,4308,83.870968,69.354839,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,17,13,0,56.666667,43.333333,0,-0.153846,0.40113,0.572696,102.620393,129.505715,25.099248,71.365261,-46.266013,0.836642,2.378842,-1.5422,-3.439412,-0.114647,-13.703248,0.727273,16,0.875,7,0.125,1,0.272727,6,0.695652,0.727273,0.711111,-0.154456,0.542614,0.760549,0.566667,0.714394,0.285606,0.433333,0.54824,0.566667,0.557037,-0.154456,0.542614,0.661831,0.422222,0.566667,0,0,0,0,0,0,20838,19253,4247,76.666667,66.666667,?,?,?,?
haberman-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,7,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20260418.0439,276,30,21,9,0,70,30,0,0.042553,0.399143,0.501102,102.111977,113.315789,25.099248,42.854279,-17.755031,0.836642,1.428476,-0.591834,-3.537098,-0.117903,-14.092445,0.909091,20,0.875,7,0.125,1,0.090909,2,0.740741,0.909091,0.816327,0.050252,0.605114,0.821602,0.7,0.665909,0.334091,0.3,0.632099,0.7,0.647124,0.050252,0.605114,0.688415,0.499072,0.7,0,0,0,0,0,0,20862,19253,4247,90,83.333333,?,?,?,?
